student.id,student.fte_mean,student.term_gpa_mean,student.term_gpa_max,student.term_gpa_min,student.term_gpa_last,student.term_gpa_program_mean,student.term_gpa_program_max,student.term_gpa_program_min,student.term_gpa_program_last,student.status_academic_desc_last,student.isGraduated_max,graduation_year_max,student.gender_desc,student.age,student_permAddress.zone_type,student_originSchool.gpa,student_originSchool.isITESM,student.isForeign,student.isFirstGeneration,student_admission_test.score,student_admission_test_disc.dominance_score,student_admission_test_disc.influence_score,student_admission_test_disc.steadiness_score,student_admission_test_disc.conscientiousness_score,student_admission_test_valuesIndex.aesthetic_score,student_admission_test_valuesIndex.economic_score,student_admission_test_valuesIndex.individualistic_score,student_admission_test_valuesIndex.political_score,student_admission_test_valuesIndex.altruistic_score,student_admission_test_valuesIndex.regulatory_score,student_admission_test_valuesIndex.theoretical_score,student.cohort_id,student.isTec21,mainCampus.region_code,program.school_desc,program.major_id
4366,0.7607692307692309,91.25384615384615,99.5,85.7,97.3,88.58461538461538,90.1,87.4,90.1,7,1,2020FJ,Male,0,0,98.0,0,0,-1,1433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IMT
4375,0.7346153846153847,95.26153846153846,100.0,91.2,95.8,93.12307692307692,94.0,91.7,94.0,7,1,2021AD,Female,0,0,98.88,0,0,0,1518,67,46,63,53,53,9,51,51,56,43,85,2017,0,RM,EIC,IMT
4383,0.7885714285714286,88.2,95.0,71.0,87.0,87.78571428571429,88.8,86.9,88.7,7,1,2021AD,Female,0,0,99.0,0,0,-1,1402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EIC,IMT
4392,1.0210000000000001,95.16,98.5,91.0,98.5,94.86,96.3,93.7,95.0,7,1,2019JM,Male,0,0,99.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IIS
4397,0.8307692307692308,86.22307692307693,98.5,0.0,98.5,89.83076923076922,91.6,88.0,91.6,7,1,2022AD,Female,0,-1,95.0,0,1,0,1454,67,99,32,46,28,68,16,76,70,45,56,2017,0,RCMX,EIC,IMD
4404,0.7313333333333334,78.92,94.5,13.0,80.7,83.08666666666666,86.7,80.7,82.8,7,0,-1,Female,0,-1,95.2,0,-1,-1,1492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EN,LIN
4408,0.7284615384615385,95.12307692307692,100.0,87.0,98.8,95.67692307692307,96.4,95.2,95.2,7,1,2023FJ,Male,0,0,94.0,0,0,0,1548,56,99,39,46,11,56,31,85,73,23,78,2018,0,RM,EIC,IID
4434,0.8633333333333333,90.13333333333333,98.0,84.3,90.1,89.09166666666665,90.5,87.9,89.3,7,1,2019AD,Male,0,0,99.0,0,1,-1,1490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IME
4448,0.8600000000000001,96.39090909090909,98.3,91.0,98.3,96.17272727272729,97.1,94.0,97.1,7,1,2020AD,Female,0,-1,100.0,0,-1,-1,1487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EN,LIN
4449,0.8372727272727274,97.7909090909091,100.0,94.2,99.7,96.9909090909091,97.5,96.1,97.5,7,1,2020AD,Female,0,-1,99.52,1,0,-1,1468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EN,LDN
4485,0.8775000000000001,93.79166666666667,100.0,86.7,98.5,90.98333333333333,92.9,89.1,92.9,7,1,2019JM,Male,0,0,99.0,0,0,-1,1369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,IIS
4488,0.697,84.05499999999999,100.0,0.0,94.3,92.29499999999999,93.2,90.2,92.5,-1,1,2023MJ,Female,0,1,100.0,0,1,-1,1472,67,60,46,53,45,15,51,45,83,35,76,2017,0,RM,EMCS,SLD
4491,0.7276923076923077,96.84615384615384,100.0,93.8,96.7,95.73846153846154,96.2,94.5,96.0,7,1,2018AD,Female,0,-1,95.0,0,0,-1,1413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EN,LAE
4503,0.81,81.78461538461539,96.3,0.0,96.3,86.13076923076923,87.7,84.3,87.7,7,1,2020FJ,Male,0,0,94.0,0,1,-1,1412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IME
4525,0.8546153846153846,90.4,94.8,86.5,94.8,90.16923076923078,91.8,89.3,90.7,7,1,2020AD,Male,0,0,98.0,0,0,-1,1413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IIS
4527,0.7106666666666667,79.68,100.0,8.0,87.8,83.49333333333334,87.1,79.1,79.4,7,0,-1,Male,1,0,94.64,0,1,0,1428,56,81,63,32,48,19,36,63,71,38,75,2018,0,RN,EIC,IMT
4529,0.8424999999999999,94.89999999999999,100.0,89.2,93.3,94.0,94.7,93.2,94.0,7,1,2020AD,Female,0,0,96.0,0,1,-1,1409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EMCS,LP
4535,0.628125,89.25,100.0,0.0,92.8,92.375,94.1,89.7,94.0,7,0,-1,Male,0,0,96.0,0,1,0,1431,67,81,53,32,51,22,58,55,95,23,48,2018,0,RCS,EHE,IMI
4555,0.715625,88.90625,98.0,80.0,93.5,87.01875,88.5,82.5,88.2,7,1,2021AD,Female,0,1,95.0,0,0,-1,1409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EN,LAE
4557,0.8700000000000001,92.90833333333335,97.0,86.8,86.8,91.2,93.0,89.1,92.5,7,0,-1,Female,0,-1,99.0,0,0,1,1402,35,53,77,77,50,40,36,43,66,38,81,2017,0,RO,EIC,IBQ
4561,0.8818181818181817,93.81818181818181,97.6,90.2,90.9,93.97272727272728,94.5,93.2,93.4,7,1,2022AD,Female,0,0,97.0,0,0,0,1423,56,60,53,53,33,75,28,55,66,41,63,2018,0,RCMX,EHE,LCMD
4562,0.7016666666666667,93.27777777777777,100.0,83.7,99.0,92.65555555555555,94.6,91.4,92.7,7,0,-1,Male,0,0,96.12,1,0,-1,1464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IBT
4568,0.7306666666666667,81.74666666666667,98.2,0.0,98.0,85.51333333333334,87.7,81.2,87.7,7,0,-1,Male,0,0,95.0,0,1,-1,1507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IMT
4574,0.8818181818181817,93.2909090909091,99.3,85.1,99.3,93.28181818181817,96.6,91.4,92.9,7,1,2021AD,Male,0,-1,100.0,0,0,-1,1445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IMT
4576,0.7764285714285715,93.18571428571428,100.0,82.7,93.0,89.29285714285713,92.0,85.8,92.0,7,1,2021FJ,Female,0,-1,96.0,0,0,-1,1464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IIS
4585,0.8484615384615386,87.4,95.1,74.5,95.1,87.41538461538462,89.3,83.0,89.3,7,1,2020AD,Male,0,0,96.0,0,1,-1,1510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,IFI
4587,0.711578947368421,96.35263157894737,99.5,92.5,97.5,97.10000000000001,98.0,96.3,96.3,-1,0,-1,Female,0,0,98.0,0,1,0,1526,49,60,46,77,30,34,26,43,76,45,99,2017,0,RCMX,EMCS,MC
4592,0.9466666666666667,81.75833333333334,93.8,70.0,84.0,83.47500000000001,90.0,80.8,82.6,7,1,2019AD,Female,0,0,100.0,0,1,-1,1375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IMT
4608,0.7757142857142858,95.31428571428572,100.0,88.6,98.2,94.63571428571429,95.6,93.9,94.8,7,1,2019AD,Male,0,0,94.6,0,0,-1,1533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EAAD,ARQ
4617,0.9983333333333334,80.25,90.2,72.2,72.2,84.0,90.2,80.3,80.3,7,0,-1,Male,0,0,98.0,0,1,-1,1371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,IMT
4620,0.860909090909091,89.2909090909091,100.0,0.0,98.0,98.18181818181819,98.9,97.9,98.1,7,1,2021AD,Male,0,0,100.0,0,0,0,1517,56,99,39,46,66,65,60,45,13,23,88,2017,0,RN,EIC,ITC
4621,0.6835294117647058,90.84705882352942,100.0,80.3,92.3,85.71176470588235,89.1,80.3,89.1,7,1,2022FJ,Male,1,0,96.0,0,0,1,1498,42,53,88,53,63,9,30,20,93,71,63,2017,0,RCS,ECSG,LDP
4628,0.8361538461538462,91.82307692307693,99.5,85.2,93.4,91.86153846153846,93.0,90.0,92.2,7,1,2022FJ,Male,0,2,99.0,0,0,1,1561,42,53,63,77,75,19,31,30,76,40,80,2017,0,RCMX,EIC,IMT
4629,0.7883333333333334,81.425,98.0,0.0,93.0,88.72500000000001,90.1,87.7,90.1,7,1,2020AD,Female,0,0,99.0,0,1,-1,1445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,BCN
4635,0.7973333333333333,89.12666666666668,97.3,78.0,97.3,85.0,88.1,80.2,88.1,7,1,2022FJ,Male,0,0,97.2,0,0,-1,1411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IIS
4644,0.9280000000000002,92.57000000000001,98.0,83.0,98.0,89.7,92.3,86.8,92.3,7,1,2020AD,Male,0,1,98.3,0,0,-1,1416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EIC,ISC
4648,0.9036363636363638,88.26363636363637,100.0,0.0,99.3,95.25454545454545,96.3,93.9,95.9,7,1,2019JM,Male,0,-1,96.0,0,-1,-1,1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EN,LCPF
4659,0.70125,83.8125,97.0,72.0,72.0,82.525,87.7,80.0,83.1,7,1,2020FJ,Male,1,0,93.0,0,1,-1,1402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IMD
4684,0.6607142857142857,91.09285714285714,100.0,0.0,97.5,96.55714285714285,97.9,93.9,97.9,7,0,-1,Female,0,1,97.0,0,0,0,1404,67,67,63,32,48,31,50,60,51,50,63,2018,0,RCS,EN,LAE
4691,0.8300000000000001,95.40833333333335,97.0,91.7,95.3,95.325,96.1,94.8,95.5,7,1,2021AD,Male,0,0,95.0,0,0,1,1536,42,67,53,67,38,30,48,33,88,31,85,2017,0,RO,EN,LAE
4694,0.8024999999999999,81.73333333333333,100.0,0.0,100.0,97.46666666666665,98.0,96.6,97.1,7,1,2023FJ,Female,0,2,99.5,0,0,0,1520,49,99,39,53,48,52,55,56,80,36,30,2018,0,RCMX,EN,LIN
4704,0.8433333333333334,97.63333333333333,100.0,95.2,98.3,96.66666666666667,97.5,95.3,97.5,7,1,2022FJ,Female,0,1,100.0,0,0,-1,1428,67,81,46,39,28,13,60,50,93,51,55,2017,0,RCMX,EN,LAE
4711,0.6413333333333334,93.98666666666666,100.0,88.6,93.3,91.8,93.3,90.4,93.3,7,1,2023FJ,Male,0,-1,96.0,0,0,0,1456,67,39,77,53,51,92,26,65,38,50,43,2018,0,RCS,EN,LCDE
4715,0.97,97.15,99.5,93.3,99.0,95.67999999999999,97.0,93.3,97.0,7,1,2020FJ,Female,0,0,99.0,0,1,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EN,LMC
4722,0.8454545454545456,86.23636363636363,98.2,0.0,97.3,93.41818181818184,94.7,92.2,94.7,7,1,2021AD,Male,0,0,98.0,0,1,1,1519,35,81,63,53,36,13,46,45,96,60,53,2017,0,RCS,EN,LAE
4724,0.999,93.22999999999999,97.5,88.5,95.2,91.72,93.1,90.4,93.1,7,0,-1,Male,0,0,99.0,0,0,1,1435,67,60,46,53,18,49,36,58,61,61,73,2018,0,RN,EIC,ING
4738,0.8972727272727273,95.24545454545455,98.3,90.4,98.0,94.33636363636364,95.0,93.4,95.0,7,1,2022FJ,Male,1,0,97.0,0,1,1,1507,42,67,53,67,71,12,85,53,58,31,40,2017,0,RCMX,EHE,LCMD
4747,0.7853333333333334,86.45333333333333,100.0,0.0,96.1,90.81333333333333,93.7,89.4,91.7,7,1,2020AD,Female,2,0,99.1,0,0,-1,1462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IBT
4753,0.7600000000000001,98.90833333333335,100.0,97.0,99.0,99.075,99.2,98.9,99.0,7,1,2022AD,Female,1,0,97.49,1,0,0,1499,67,67,53,39,41,67,28,50,88,55,31,2018,0,RCS,EN,LCPF
4759,0.6923529411764706,88.24705882352941,100.0,0.0,93.5,91.10000000000001,92.7,89.9,92.7,7,1,2022FJ,Female,0,0,98.0,0,1,-1,1424,67,60,53,46,53,52,33,51,46,36,85,2017,0,RCS,EIC,IDS
4769,1.04,77.65,78.8,76.5,76.5,78.25,78.8,77.7,77.7,7,0,-1,Female,0,1,93.0,0,0,-1,1507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IIS
4775,0.6935714285714286,92.77142857142857,98.0,85.0,93.0,92.18571428571428,93.1,90.6,92.8,7,1,2020FJ,Male,0,0,96.0,0,0,-1,1455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IMT
4812,0.8424999999999999,89.35833333333333,99.5,0.0,99.5,97.20833333333333,97.8,96.2,96.3,7,1,2019JM,Male,0,2,100.0,0,0,-1,1356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IBN
4816,0.8981818181818181,94.2090909090909,100.0,87.7,96.0,92.77272727272727,94.3,90.9,93.9,7,1,2020FJ,Male,1,0,95.0,0,0,-1,1466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IIS
4818,0.8392307692307692,93.25384615384615,96.5,88.0,95.0,92.91538461538462,94.3,91.8,93.2,-1,1,2019MJ,Female,0,-1,94.0,0,1,-1,1453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EMCS,LNB
4821,0.7827272727272727,96.87272727272726,99.5,91.6,98.9,95.77272727272727,96.5,94.7,96.5,7,1,2021AD,Male,1,0,97.9,0,0,0,1499,67,60,53,46,21,77,33,65,46,43,76,2018,0,RCMX,EIC,ITC
4824,0.9727272727272728,89.57272727272726,91.8,86.5,91.0,89.02727272727272,89.8,87.7,89.5,7,1,2019AD,Male,0,-1,94.0,0,0,-1,1440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EN,LMC
4828,0.7471428571428572,97.0,99.3,94.0,99.3,96.94285714285715,97.4,96.5,96.9,7,1,2023FJ,Male,0,0,99.33,0,0,-1,1583,35,81,46,77,25,71,25,60,51,48,81,2018,0,RO,EIC,ISC
4837,0.7076923076923076,97.0076923076923,100.0,94.2,94.3,96.71538461538461,97.1,96.1,96.7,7,1,2018AD,Male,0,-1,98.0,0,-1,-1,1457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IMT
4872,1.0266666666666666,87.73333333333333,89.9,86.6,86.6,88.73333333333335,89.9,87.9,87.9,7,0,-1,Male,0,0,100.0,0,1,1,1479,56,60,39,77,40,15,25,53,81,63,73,2017,0,RCMX,ECSG,LED
4884,0.8963636363636364,91.67272727272727,95.0,82.5,94.5,92.33636363636364,95.0,91.2,92.5,7,1,2021AD,Female,0,0,98.0,0,0,1,1422,56,67,46,53,66,34,55,40,55,28,76,2017,0,RO,EN,LMC
4927,0.8007142857142858,92.72857142857143,100.0,85.5,97.3,91.27142857142857,95.1,89.6,91.8,7,1,2019AD,Female,0,0,96.0,0,0,-1,1385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IMT
4933,0.8650000000000001,93.16666666666667,100.0,85.0,100.0,92.45833333333333,93.9,89.6,93.7,7,1,2021AD,Female,0,-1,97.4,0,-1,-1,1413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EAAD,ARQ
4934,0.6913333333333334,97.19333333333334,100.0,90.2,93.0,96.92666666666668,97.6,95.1,97.1,7,1,2023FJ,Female,0,0,100.0,0,1,1,1406,42,67,46,77,53,43,25,48,61,36,90,2018,0,RCS,EIC,IMT
4938,0.7891666666666667,95.28333333333335,100.0,89.2,95.6,93.8,94.8,90.5,94.8,7,0,-1,Female,1,2,94.0,0,1,1,1464,56,81,46,46,23,68,25,55,91,55,43,2018,0,RCS,EN,LAE
4953,0.7878571428571429,91.77142857142857,98.5,83.0,94.2,87.83571428571429,91.0,83.0,91.0,7,1,2021FJ,Female,0,-1,97.0,0,-1,-1,1406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IIS
4981,1.08,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,7,0,-1,Male,0,0,98.0,0,1,1,1403,49,53,53,77,35,13,56,53,58,51,83,2018,0,RCMX,EIC,ITC
4991,0.880909090909091,90.96363636363637,96.0,83.8,94.6,90.57272727272728,92.3,89.2,90.3,7,1,2019AD,Male,0,0,91.0,0,0,-1,1438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,BCP
5006,0.8224999999999999,86.29166666666667,99.0,0.0,94.0,93.05,94.3,91.0,92.9,7,1,2021FJ,Male,0,0,96.0,0,0,-1,1418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IIS
5012,0.7707142857142858,85.02142857142857,96.0,75.0,87.0,83.22857142857143,84.2,81.6,84.0,7,0,-1,Male,0,0,94.0,0,1,-1,1508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,ITC
5035,0.7461538461538463,94.15384615384616,100.0,90.8,94.3,93.10769230769232,94.0,92.2,93.3,7,1,2020AD,Male,0,0,98.0,0,1,-1,1452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EIC,IMT
5036,0.7642857142857142,91.76428571428572,95.0,88.3,92.0,91.26428571428572,92.3,90.6,91.2,7,1,2021FJ,Male,0,-1,96.0,0,-1,-1,1404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EN,LDN
5037,0.8509090909090908,94.69090909090909,98.0,90.5,98.0,95.80909090909091,97.0,94.5,94.6,7,1,2020FJ,Male,0,1,99.0,0,0,-1,1454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IMT
5072,0.783076923076923,90.04615384615384,100.0,85.3,86.8,88.87692307692308,91.1,88.0,88.7,7,1,2019AD,Male,0,0,96.0,0,0,-1,1423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IMT
5085,0.8508333333333334,87.625,97.0,76.7,91.6,85.83333333333333,88.0,84.5,86.1,7,1,2019JM,Male,0,0,96.0,0,0,-1,1500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IMT
5092,1.08,32.8,32.8,32.8,32.8,19.6,19.6,19.6,19.6,4,0,-1,Male,0,0,97.0,0,0,-1,1471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IMT
5094,0.7157142857142856,85.80714285714285,100.0,0.0,93.0,90.4,91.7,88.4,91.7,7,1,2020FJ,Male,0,-1,95.0,0,0,-1,1505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,BMI
5095,0.7966666666666667,94.76,100.0,87.2,96.5,93.96666666666667,95.3,89.3,95.2,7,1,2020AD,Female,0,0,92.0,0,0,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,IMT
5097,0.942,85.71000000000001,100.0,0.0,91.0,96.91,99.5,95.6,95.6,7,1,2019JM,Female,1,0,100.0,0,0,-1,1437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EN,LIN
5103,0.8445454545454545,86.7909090909091,99.0,0.0,95.0,94.0,95.1,92.3,95.1,7,1,2022AD,Female,0,0,94.0,0,0,1,1521,56,60,63,46,45,52,23,55,80,56,46,2018,0,RM,EN,LIN
5116,0.8225000000000001,85.13333333333334,97.5,0.0,95.7,91.01666666666667,92.4,90.1,92.4,7,1,2020AD,Male,0,0,100.0,0,1,-1,1469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IMT
5135,0.6305555555555555,89.47777777777777,100.0,0.0,94.8,92.5,94.0,90.4,93.9,7,0,-1,Male,0,2,98.0,0,0,-1,1404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IC
5137,0.6866666666666666,82.55238095238094,96.5,0.0,87.6,84.68571428571428,87.4,79.3,87.4,-1,0,-1,Female,0,0,99.0,0,1,-1,1565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EMCS,MC
5154,0.8291666666666666,86.90833333333335,98.0,0.0,98.0,94.14999999999999,94.8,93.4,94.4,7,1,2022FJ,Female,0,0,98.0,0,0,0,1437,42,81,46,67,38,68,35,71,63,25,60,2017,0,RN,EN,LIN
5161,0.85,82.48333333333333,96.0,0.0,92.4,90.40833333333335,93.7,86.5,90.4,7,1,2019AD,Male,0,0,96.0,0,0,-1,1415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,BCN
5167,0.9036363636363638,92.88181818181819,100.0,88.0,89.3,92.73636363636363,93.5,92.0,92.4,7,1,2019JM,Female,0,0,95.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IBT
5185,0.7224999999999999,91.05625,96.5,75.0,94.0,94.15,96.5,92.9,93.1,7,1,2021FJ,Female,0,0,100.0,0,0,-1,1401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,IIS
5187,0.8016666666666667,96.96666666666665,100.0,92.0,100.0,96.53333333333335,97.4,95.8,97.4,7,1,2020AD,Female,1,0,97.73,0,0,-1,1486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EN,LDN
5199,0.8625000000000002,96.90833333333335,99.0,93.2,97.5,96.11666666666667,96.8,93.3,96.6,7,1,2019AD,Male,0,0,98.4,0,1,-1,1502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IC
5203,0.7420000000000001,85.93333333333334,96.0,0.0,88.0,92.57333333333332,95.5,91.9,92.5,7,0,-1,Female,0,0,99.0,0,0,1,1504,81,46,77,39,16,50,36,76,83,30,65,2017,0,RO,EN,LAE
5223,0.7999999999999999,92.39999999999999,100.0,83.2,93.0,88.60000000000001,91.4,85.2,91.4,7,1,2020AD,Female,0,1,97.0,0,0,-1,1400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IIS
5231,0.8625000000000002,89.26666666666667,96.0,80.0,88.5,90.10000000000001,96.0,87.9,88.6,7,1,2018AD,Female,0,0,97.0,0,0,-1,1500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IMT
5251,0.8030769230769231,92.6846153846154,98.5,83.7,94.4,91.01538461538462,92.6,89.3,92.2,7,1,2020AD,Male,0,0,100.0,0,1,-1,1546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IBT
5259,1.0266666666666666,81.73333333333333,83.0,79.7,79.7,82.33333333333333,82.8,81.7,81.7,7,0,-1,Female,0,0,93.0,0,0,-1,1509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EN,LAE
5267,0.8788888888888889,89.73333333333333,92.7,86.1,92.0,89.88888888888889,91.6,88.8,89.8,7,0,-1,Male,0,0,97.0,0,0,-1,1434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IBT
5294,0.8471428571428571,89.96428571428571,95.2,84.0,95.2,90.3,92.1,89.2,89.7,7,1,2019AD,Male,0,1,100.0,0,0,-1,1380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IMT
5302,0.9283333333333333,79.26666666666667,87.5,55.5,55.5,81.3,83.1,76.8,76.8,4,0,-1,Male,0,0,92.0,0,1,-1,1418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,BCN
5346,0.8150000000000001,94.29166666666667,99.0,91.0,97.2,93.625,94.3,93.1,93.7,7,1,2020AD,Female,0,0,100.0,0,0,-1,1486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IBN
5354,0.7140000000000001,85.72,96.0,0.0,93.0,91.90666666666667,92.4,89.8,92.2,7,1,2023FJ,Female,0,-1,100.0,0,1,0,1512,67,60,39,67,43,31,41,71,55,60,51,2018,0,RO,EN,LAE
5367,0.8591666666666667,83.00833333333334,95.0,64.8,91.0,82.36666666666666,85.6,76.9,83.7,7,0,-1,Male,0,0,96.0,0,0,0,1534,67,46,53,67,50,28,36,58,38,46,96,2018,0,RN,EIC,IMT
5370,0.7507692307692307,88.06153846153846,98.5,70.8,95.0,84.06153846153846,87.7,78.0,87.4,7,1,2020FJ,Male,0,0,98.0,0,0,-1,1410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IBT
5379,0.8441666666666666,90.81666666666666,96.0,85.0,94.5,89.425,90.5,87.8,90.5,7,0,-1,Female,1,0,94.25,0,0,1,1456,49,60,39,88,45,56,61,71,28,21,75,2018,0,RCMX,ECSG,LRI
5396,0.8683333333333333,85.64999999999999,99.0,66.7,90.5,83.21666666666667,87.9,77.4,84.7,7,0,-1,Male,1,0,98.0,0,1,-1,1430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,ECSG,LRI
5406,0.6920000000000001,90.09333333333333,98.0,64.0,92.7,91.53333333333333,92.4,90.6,91.0,7,0,-1,Male,0,0,95.0,0,0,-1,1499,56,81,39,53,38,38,31,53,91,46,56,2018,0,RN,EIC,ING
5418,0.92,95.95,97.5,93.6,95.6,95.56666666666666,96.0,93.6,95.9,7,1,2022FJ,Female,0,0,98.05,0,0,0,1529,56,81,39,53,66,25,45,65,76,23,51,2017,0,RO,EAAD,ARQ
5420,0.70875,86.44375,99.0,0.0,87.8,91.61875,94.2,89.6,89.7,7,0,-1,Male,0,1,95.0,0,1,1,1517,67,81,53,32,48,38,35,65,66,18,85,2018,0,RCS,EIC,IBT
5437,0.8138461538461539,66.2,94.8,1.0,16.0,84.95384615384616,92.2,67.0,67.0,2,0,-1,Male,0,0,97.0,0,1,-1,1489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IIS
5451,0.7883333333333334,91.02499999999999,99.0,85.0,99.0,92.30833333333334,96.4,90.6,91.8,7,1,2020AD,Female,0,0,99.0,0,1,-1,1487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,IMD
